"","Date","Afghanistan_cases","Albania_cases","Algeria_cases","Andorra_cases","Angola_cases","AntiguaandBarbuda_cases","Argentina_cases","Armenia_cases","Australia_cases","Austria_cases","Azerbaijan_cases","Bahrain_cases","Bangladesh_cases","Barbados_cases","Belarus_cases","Belgium_cases","Belize_cases","Benin_cases","Bhutan_cases","Bolivia_cases","BosniaandHerzegovina_cases","Botswana_cases","Brazil_cases","Brunei_cases","Bulgaria_cases","BurkinaFaso_cases","Burundi_cases","Cambodia_cases","Cameroon_cases","Canada_cases","CapeVerde_cases","CentralAfricanRepublic_cases","Chad_cases","Chile_cases","China_cases","Colombia_cases","Congo_cases","CostaRica_cases","CotedIvoire_cases","Croatia_cases","Cuba_cases","Cyprus_cases","Czechia_cases","DemocraticRepublicoftheCongo_cases","Denmark_cases","DiamondPrincessCruiseShip_cases","Djibouti_cases","Dominica_cases","DominicanRepublic_cases","EastTimor_cases","Ecuador_cases","Egypt_cases","ElSalvador_cases","EquatorialGuinea_cases","Eritrea_cases","Estonia_cases","Eswatini_cases","Ethiopia_cases","Fiji_cases","Finland_cases","France_cases","Gabon_cases","Georgia_cases","Germany_cases","Ghana_cases","Greece_cases","Grenada_cases","Guatemala_cases","Guinea_cases","GuineaBissau_cases","Guyana_cases","Haiti_cases","HolySee_cases","Honduras_cases","HongKong_cases","Hungary_cases","Iceland_cases","India_cases","Indonesia_cases","Iran_cases","Iraq_cases","Ireland_cases","Israel_cases","Italy_cases","Jamaica_cases","Japan_cases","Jordan_cases","Kazakhstan_cases","Kenya_cases","Kosovo_cases","Kuwait_cases","Kyrgyzstan_cases","Laos_cases","Latvia_cases","Lebanon_cases","Liberia_cases","Libya_cases","Liechtenstein_cases","Lithuania_cases","Luxembourg_cases","Macao_cases","Madagascar_cases","Malawi_cases","Malaysia_cases","Maldives_cases","Mali_cases","Malta_cases","Mauritania_cases","Mauritius_cases","Mexico_cases","Moldova_cases","Monaco_cases","Mongolia_cases","Montenegro_cases","Morocco_cases","Mozambique_cases","MSZaandam_cases","Myanmar_cases","Namibia_cases","Nepal_cases","Netherlands_cases","NewZealand_cases","Nicaragua_cases","Niger_cases","Nigeria_cases","NorthMacedonia_cases","Norway_cases","occupiedPalestinianterritory_cases","Oman_cases","Pakistan_cases","Panama_cases","PapuaNewGuinea_cases","Paraguay_cases","Peru_cases","Philippines_cases","Poland_cases","Portugal_cases","Qatar_cases","RepublicofKorea_cases","Romania_cases","Russia_cases","Rwanda_cases","SaintKittsandNevis_cases","SaintLucia_cases","SaintVincentandtheGrenadines_cases","SanMarino_cases","SaoTomeandPrincipe_cases","SaudiArabia_cases","Senegal_cases","Serbia_cases","Seychelles_cases","SierraLeone_cases","Singapore_cases","Slovakia_cases","Slovenia_cases","Somalia_cases","SouthAfrica_cases","SouthSudan_cases","Spain_cases","SriLanka_cases","Sudan_cases","Suriname_cases","Sweden_cases","Switzerland_cases","SyrianArabRepublic_cases","Taiwan_cases","Tanzania_cases","Thailand_cases","TheBahamas_cases","TheGambia_cases","Togo_cases","TrinidadandTobago_cases","Tunisia_cases","Turkey_cases","Uganda_cases","Ukraine_cases","UnitedArabEmirates_cases","UnitedKingdom_cases","Uruguay_cases","US_cases","Uzbekistan_cases","Venezuela_cases","Vietnam_cases","WesternSahara_cases","Yemen_cases","Zambia_cases","Zimbabwe_cases","Afghanistan_deaths","Albania_deaths","Algeria_deaths","Andorra_deaths","Angola_deaths","AntiguaandBarbuda_deaths","Argentina_deaths","Armenia_deaths","Australia_deaths","Austria_deaths","Azerbaijan_deaths","Bahrain_deaths","Bangladesh_deaths","Barbados_deaths","Belarus_deaths","Belgium_deaths","Belize_deaths","Benin_deaths","Bhutan_deaths","Bolivia_deaths","BosniaandHerzegovina_deaths","Botswana_deaths","Brazil_deaths","Brunei_deaths","Bulgaria_deaths","BurkinaFaso_deaths","Burundi_deaths","Cambodia_deaths","Cameroon_deaths","Canada_deaths","CapeVerde_deaths","CentralAfricanRepublic_deaths","Chad_deaths","Chile_deaths","China_deaths","Colombia_deaths","Congo_deaths","CostaRica_deaths","CotedIvoire_deaths","Croatia_deaths","Cuba_deaths","Cyprus_deaths","Czechia_deaths","DemocraticRepublicoftheCongo_deaths","Denmark_deaths","DiamondPrincessCruiseShip_deaths","Djibouti_deaths","Dominica_deaths","DominicanRepublic_deaths","EastTimor_deaths","Ecuador_deaths","Egypt_deaths","ElSalvador_deaths","EquatorialGuinea_deaths","Eritrea_deaths","Estonia_deaths","Eswatini_deaths","Ethiopia_deaths","Fiji_deaths","Finland_deaths","France_deaths","Gabon_deaths","Georgia_deaths","Germany_deaths","Ghana_deaths","Greece_deaths","Grenada_deaths","Guatemala_deaths","Guinea_deaths","GuineaBissau_deaths","Guyana_deaths","Haiti_deaths","HolySee_deaths","Honduras_deaths","HongKong_deaths","Hungary_deaths","Iceland_deaths","India_deaths","Indonesia_deaths","Iran_deaths","Iraq_deaths","Ireland_deaths","Israel_deaths","Italy_deaths","Jamaica_deaths","Japan_deaths","Jordan_deaths","Kazakhstan_deaths","Kenya_deaths","Kosovo_deaths","Kuwait_deaths","Kyrgyzstan_deaths","Laos_deaths","Latvia_deaths","Lebanon_deaths","Liberia_deaths","Libya_deaths","Liechtenstein_deaths","Lithuania_deaths","Luxembourg_deaths","Macao_deaths","Madagascar_deaths","Malawi_deaths","Malaysia_deaths","Maldives_deaths","Mali_deaths","Malta_deaths","Mauritania_deaths","Mauritius_deaths","Mexico_deaths","Moldova_deaths","Monaco_deaths","Mongolia_deaths","Montenegro_deaths","Morocco_deaths","Mozambique_deaths","MSZaandam_deaths","Myanmar_deaths","Namibia_deaths","Nepal_deaths","Netherlands_deaths","NewZealand_deaths","Nicaragua_deaths","Niger_deaths","Nigeria_deaths","NorthMacedonia_deaths","Norway_deaths","occupiedPalestinianterritory_deaths","Oman_deaths","Pakistan_deaths","Panama_deaths","PapuaNewGuinea_deaths","Paraguay_deaths","Peru_deaths","Philippines_deaths","Poland_deaths","Portugal_deaths","Qatar_deaths","RepublicofKorea_deaths","Romania_deaths","Russia_deaths","Rwanda_deaths","SaintKittsandNevis_deaths","SaintLucia_deaths","SaintVincentandtheGrenadines_deaths","SanMarino_deaths","SaoTomeandPrincipe_deaths","SaudiArabia_deaths","Senegal_deaths","Serbia_deaths","Seychelles_deaths","SierraLeone_deaths","Singapore_deaths","Slovakia_deaths","Slovenia_deaths","Somalia_deaths","SouthAfrica_deaths","SouthSudan_deaths","Spain_deaths","SriLanka_deaths","Sudan_deaths","Suriname_deaths","Sweden_deaths","Switzerland_deaths","SyrianArabRepublic_deaths","Taiwan_deaths","Tanzania_deaths","Thailand_deaths","TheBahamas_deaths","TheGambia_deaths","Togo_deaths","TrinidadandTobago_deaths","Tunisia_deaths","Turkey_deaths","Uganda_deaths","Ukraine_deaths","UnitedArabEmirates_deaths","UnitedKingdom_deaths","Uruguay_deaths","US_deaths","Uzbekistan_deaths","Venezuela_deaths","Vietnam_deaths","WesternSahara_deaths","Yemen_deaths","Zambia_deaths","Zimbabwe_deaths","update"
"63",2020-03-24,74,123,264,164,3,3,387,249,2044,5283,87,392,39,18,81,4269,1,6,2,29,166,0,2247,104,218,114,0,91,66,2790,3,3,3,922,81180,378,4,177,73,382,48,124,1394,45,1718,712,3,2,312,1,1082,402,5,9,1,369,4,12,4,792,22622,6,70,32986,53,743,1,21,4,0,5,7,4,30,386,187,648,536,686,24811,316,1329,1238,69176,21,1193,154,72,25,0,191,42,2,197,318,3,1,51,209,1099,25,17,0,1624,13,0,110,2,42,367,125,23,10,47,170,3,0,0,7,2,5580,155,2,3,44,148,2863,59,84,972,345,1,27,416,552,901,2362,526,9037,794,495,40,0,3,1,187,0,767,86,303,7,0,558,204,480,1,554,0,39885,102,3,7,2286,9877,1,215,12,827,5,3,20,57,114,1872,9,97,248,8164,162,53736,50,84,134,0,0,3,3,1,5,19,1,0,0,6,0,8,28,1,3,4,0,0,122,0,0,0,0,3,0,46,0,3,4,0,0,0,26,1,0,0,2,3277,3,0,2,0,1,1,3,3,2,32,10,0,0,6,0,27,20,0,0,0,0,0,0,0,1,1102,1,0,157,2,20,0,1,0,0,1,0,0,0,4,9,2,10,55,1934,27,7,3,6820,1,43,0,0,0,0,0,0,0,0,4,0,0,0,2,8,0,0,0,16,0,0,0,0,2,4,1,0,0,1,5,0,0,0,0,0,277,0,0,0,1,2,12,0,0,7,6,0,2,7,35,10,33,0,120,11,1,0,0,0,0,21,0,1,0,3,0,0,2,0,4,0,0,0,2808,0,1,0,36,122,0,2,0,4,0,1,0,0,4,44,0,3,2,423,0,706,0,0,0,0,0,0,1,63
"64",2020-03-25,84,146,302,188,3,3,387,265,2364,5588,93,419,39,18,86,4937,2,6,2,32,176,0,2554,109,242,146,0,96,75,3251,4,3,3,1142,81221,470,4,201,80,442,57,132,1654,48,1862,712,11,7,392,1,1173,456,9,9,4,404,4,12,5,880,25600,6,75,37323,93,821,1,24,4,2,5,8,4,36,410,226,737,657,790,27017,346,1564,2369,74386,26,1307,172,81,28,0,195,44,3,221,333,3,1,51,274,1333,30,19,0,1796,13,2,129,2,48,405,149,31,10,52,225,5,0,0,7,3,6438,205,2,7,51,177,3084,59,99,1063,443,1,37,480,636,1051,2995,537,9137,906,658,41,2,3,1,208,0,900,99,384,7,0,631,216,528,1,709,0,49515,102,3,8,2526,10897,5,235,12,934,5,3,23,60,173,2433,14,145,333,9640,189,65778,60,91,141,0,0,12,3,2,5,21,1,0,0,8,0,8,30,2,4,5,0,0,178,0,0,0,0,3,0,59,0,3,4,0,0,1,30,1,0,0,3,3281,4,0,2,0,1,1,3,6,2,34,10,0,0,10,0,28,21,0,0,0,1,0,0,0,3,1333,1,0,206,4,22,0,1,0,0,1,0,0,0,4,10,2,12,58,2077,29,9,5,7503,1,45,0,0,0,0,0,0,0,0,6,0,0,0,4,8,0,0,0,20,0,0,0,0,2,5,1,0,0,1,6,0,0,0,0,0,357,0,0,1,1,3,14,0,0,8,8,0,3,9,38,14,43,0,126,17,3,0,0,0,0,21,0,2,0,4,0,0,2,0,5,0,0,0,3647,0,1,0,62,153,0,2,0,4,0,1,0,1,5,59,0,5,2,466,0,942,0,0,0,0,0,0,1,64
"65",2020-03-26,94,174,367,224,4,7,502,290,2810,6909,122,458,44,18,86,6235,2,6,2,43,191,0,2985,114,264,152,0,96,75,4042,4,3,3,1306,81298,491,4,231,96,495,67,146,1925,51,2023,712,11,11,488,1,1403,495,13,12,6,538,6,12,5,958,29551,7,79,43938,132,892,7,25,4,2,5,8,4,52,453,261,802,727,893,29406,382,1819,2693,80589,26,1387,212,111,31,71,208,44,6,244,368,3,1,56,299,1453,31,23,0,2031,13,4,134,3,81,475,177,33,11,69,275,7,0,0,8,3,7468,283,2,10,65,201,3369,84,109,1201,558,1,41,580,707,1221,3544,549,9241,1029,840,50,2,3,1,208,0,1012,105,384,7,0,683,226,562,2,927,0,57786,106,3,8,2840,11811,5,252,13,1045,9,3,23,65,197,3629,14,196,333,11812,217,83836,75,107,153,0,0,16,3,4,6,25,3,0,0,9,1,13,49,3,4,5,0,0,220,0,0,0,0,3,0,77,0,3,7,0,0,1,38,1,0,0,4,3287,6,0,2,0,3,2,3,9,3,41,10,0,0,10,0,34,24,0,0,0,1,0,0,0,5,1698,1,0,267,4,26,0,1,0,0,1,0,0,1,4,10,2,20,78,2234,36,19,8,8215,1,47,0,1,1,1,0,0,0,0,6,0,0,0,4,9,0,0,0,23,0,0,0,0,2,6,1,0,0,1,11,0,0,0,0,0,435,0,0,1,1,3,14,1,0,9,8,0,3,9,45,16,60,0,131,23,3,0,0,0,0,21,0,3,0,1,0,0,2,0,6,0,0,0,4365,0,1,0,77,191,0,2,0,4,0,1,0,1,6,75,0,5,2,580,0,1209,0,0,0,0,0,0,1,65
"66",2020-03-27,110,186,409,267,4,7,589,329,3143,7657,165,466,48,24,94,7284,2,6,3,61,237,0,3417,115,293,180,0,99,91,4682,5,3,3,1610,81345,539,4,263,101,586,80,162,2279,51,2200,712,12,11,581,1,1595,536,13,12,6,575,9,16,5,1041,33402,7,83,50871,137,966,7,28,8,2,5,8,4,68,519,300,890,887,1046,32332,458,2121,3035,86498,26,1468,235,150,31,86,225,58,6,280,391,3,1,56,358,1605,33,26,0,2161,16,11,139,3,94,585,199,42,11,82,345,7,0,8,8,4,8647,368,2,10,70,219,3755,91,131,1373,674,1,52,635,803,1389,4268,562,9332,1292,1036,54,2,3,1,223,0,1104,119,457,7,0,732,269,632,3,1170,0,65719,106,3,8,3069,12928,5,267,13,1136,10,3,25,66,227,5698,23,310,405,14745,238,101657,88,107,163,0,0,22,5,4,8,26,3,0,0,13,1,13,58,3,4,5,0,0,289,0,0,0,0,4,0,92,0,3,9,0,0,2,54,1,0,0,5,3292,6,0,2,0,3,2,5,9,3,52,10,0,0,20,0,36,30,0,0,0,1,0,0,0,7,1997,1,0,342,4,28,0,1,0,0,1,0,0,1,4,10,2,20,87,2378,40,22,12,9134,1,49,1,1,1,1,0,0,0,0,8,0,0,0,5,15,0,0,0,26,0,0,0,0,2,8,2,0,0,1,23,0,0,0,0,0,547,0,1,1,1,3,19,1,0,11,9,0,3,11,54,16,76,0,139,26,4,0,0,0,0,21,0,3,0,1,0,0,2,0,9,0,1,0,5138,0,1,0,105,231,0,2,0,5,0,1,1,2,6,92,0,5,2,761,0,1581,1,1,0,0,0,0,1,66
"67",2020-03-28,110,197,454,308,5,7,690,407,3640,8271,182,476,48,26,94,9134,2,6,3,74,258,0,3904,120,331,207,0,99,91,5576,5,3,3,1909,81401,608,4,295,101,657,119,179,2631,65,2366,712,14,11,719,1,1823,576,19,12,6,645,9,16,5,1167,38105,7,90,57695,141,1061,7,34,8,2,8,8,6,95,561,343,963,987,1155,35408,506,2415,3619,92472,30,1693,246,228,38,91,235,58,8,305,412,3,3,56,394,1831,37,26,0,2320,16,18,149,5,102,717,231,42,12,84,402,8,2,8,8,5,9819,451,4,10,89,241,4015,98,152,1495,786,1,56,671,1075,1638,5170,590,9478,1452,1264,60,2,3,1,224,0,1203,130,659,8,0,802,292,684,3,1187,0,73235,113,5,8,3447,14076,5,283,14,1245,10,3,25,74,278,7402,30,356,468,17312,274,121465,104,119,174,0,0,28,7,4,10,29,3,0,0,18,1,14,68,4,4,5,0,0,353,0,0,0,0,5,0,111,1,7,11,0,0,2,61,1,0,0,6,3295,6,0,2,0,5,3,5,11,6,65,10,0,0,28,0,48,36,0,0,0,1,0,0,0,9,2317,1,0,433,5,32,0,1,0,0,1,0,0,1,4,11,2,24,102,2517,42,36,12,10023,1,52,1,1,1,1,0,0,0,0,8,0,0,0,7,18,0,0,0,27,0,0,0,0,2,12,2,0,0,1,25,0,0,0,0,0,640,0,1,1,1,4,23,1,0,12,14,0,3,16,68,18,100,1,144,37,4,0,0,0,0,22,0,4,0,10,0,0,2,0,9,0,1,0,5982,1,1,0,105,264,0,2,0,6,0,1,1,3,8,108,0,9,2,1021,0,2026,2,2,0,0,0,0,1,67
"68",2020-03-29,120,212,511,334,7,7,745,424,3984,8788,209,499,48,33,94,10836,2,6,4,81,323,0,4256,126,346,222,0,103,139,6280,6,3,3,2139,81444,702,19,314,165,713,139,214,2817,65,2564,712,18,11,859,1,1924,609,24,12,12,679,9,21,5,1240,40708,7,91,62095,152,1156,9,34,16,2,8,15,6,110,641,408,1020,1024,1285,38309,547,2615,4247,97689,32,1866,259,284,42,94,255,84,8,347,438,3,8,56,460,1950,37,39,0,2470,17,18,151,5,107,848,263,46,12,85,479,8,2,10,11,5,10930,514,4,18,111,259,4284,109,167,1597,901,1,59,852,1418,1862,5962,634,9583,1815,1534,70,2,9,1,224,0,1299,142,741,8,0,844,314,730,3,1280,0,80110,117,6,8,3700,14829,9,298,14,1388,11,4,25,78,312,9217,33,475,570,19780,304,140909,144,119,188,0,0,29,7,4,10,31,6,2,0,19,3,16,86,4,4,5,0,0,431,0,0,0,1,6,0,136,1,8,12,0,0,6,64,1,0,0,7,3300,10,0,2,1,6,3,5,16,6,72,10,0,0,39,0,58,40,0,0,0,3,0,0,0,11,2611,1,0,533,5,38,0,1,0,0,1,0,0,3,4,13,2,27,114,2640,42,46,15,10779,1,54,3,1,1,1,0,0,0,0,10,0,0,0,7,21,0,0,0,35,0,1,0,0,3,16,2,1,0,1,26,0,0,0,0,0,772,1,1,1,1,6,25,1,0,14,17,0,3,18,71,22,119,1,152,43,8,0,0,0,0,22,0,8,0,13,0,0,3,0,11,0,2,0,6803,1,1,0,110,300,1,2,0,7,0,1,1,3,8,131,0,10,3,1231,1,2467,2,2,0,0,0,0,1,68
"69",2020-03-30,170,223,584,370,7,7,820,482,4361,9618,273,515,49,33,152,11899,3,6,4,97,368,3,4579,127,359,246,0,107,139,7398,6,3,5,2449,81478,798,19,330,168,790,170,230,3001,81,2755,712,18,11,901,1,1962,656,30,12,12,715,9,23,5,1352,45170,7,103,66885,152,1212,9,36,22,8,8,15,6,139,682,447,1086,1251,1414,41495,630,2910,4695,101739,36,1866,268,302,50,94,266,94,8,376,446,3,8,62,491,1988,38,43,0,2626,17,25,156,5,128,993,298,49,12,91,556,8,2,14,11,5,11817,589,4,27,131,285,4445,116,179,1717,989,1,64,950,1546,2055,6408,693,9661,2109,1836,70,7,9,1,230,0,1453,162,785,8,0,879,336,756,3,1326,0,87956,122,6,8,4028,15922,10,306,19,1524,14,4,30,82,312,10827,33,548,611,22453,310,161831,149,135,203,0,0,35,7,4,11,35,8,2,0,23,3,17,108,4,4,5,0,0,513,0,0,0,4,10,0,159,1,8,12,0,0,6,80,1,0,0,8,3304,12,0,2,1,6,4,7,23,8,77,10,0,0,42,0,60,41,0,0,0,3,0,0,0,13,3030,1,0,645,5,43,0,1,0,0,1,0,0,7,4,15,2,32,122,2757,46,54,16,11591,1,54,5,1,1,1,0,0,0,0,11,0,0,0,7,22,0,0,0,37,0,2,0,1,3,20,2,1,0,1,33,0,0,0,0,0,865,1,1,3,2,7,32,1,0,21,24,0,3,24,78,31,140,1,158,65,9,0,0,0,0,25,0,8,0,16,0,0,3,0,11,0,3,0,7716,2,2,0,146,359,2,5,0,9,0,1,1,3,8,168,0,13,5,1411,1,2978,2,3,0,0,0,0,1,69
"70",2020-03-31,174,243,716,376,7,7,1054,532,4559,10180,298,567,51,34,152,12775,3,9,4,107,420,4,5717,129,399,261,2,109,193,8527,6,3,7,2738,81524,906,19,347,179,867,186,262,3308,98,3039,712,30,12,1109,1,2240,710,32,12,15,745,9,26,5,1418,52827,16,110,71808,161,1314,9,38,22,8,12,15,6,141,714,492,1135,1397,1528,44605,694,3235,5358,105792,36,1953,274,343,59,112,289,107,9,398,470,3,10,68,537,2178,41,57,0,2766,18,28,169,6,143,1094,353,52,12,109,617,8,2,15,11,5,12667,647,5,27,135,329,4641,119,192,1938,1181,1,65,1065,2084,2311,7443,781,9786,2245,2337,75,8,13,1,236,0,1563,175,900,10,1,926,363,802,5,1353,0,95923,143,7,9,4435,16605,10,322,19,1651,14,4,34,87,394,13531,44,645,664,25481,338,188172,172,135,212,0,0,35,8,4,15,44,12,2,0,27,3,18,128,5,4,5,0,1,705,0,0,0,6,13,1,201,1,8,14,0,0,6,101,1,0,0,12,3305,16,0,2,1,6,6,8,31,8,90,10,0,0,51,0,75,46,1,0,0,4,0,0,0,17,3532,1,0,775,5,49,0,1,0,0,2,0,0,7,4,16,2,35,136,2898,50,71,20,12428,1,56,5,2,1,1,0,0,0,0,12,0,0,0,8,23,0,0,0,43,0,2,0,1,5,28,4,1,0,2,36,0,0,1,0,0,1040,1,1,3,2,9,39,1,1,26,30,0,3,30,88,33,160,2,162,82,17,0,0,0,0,26,0,10,0,16,0,0,3,0,15,0,5,0,8464,2,2,0,180,433,2,5,1,10,0,1,1,3,10,214,0,17,6,1793,1,3873,2,3,0,0,0,0,1,70
"71",2020-04-01,237,259,847,390,8,7,1054,571,4862,10711,359,569,54,34,163,13964,3,13,4,115,459,4,6836,131,422,282,2,109,233,9560,6,3,7,3031,81555,1065,19,375,190,963,212,320,3508,109,3290,712,33,12,1284,1,2748,779,32,15,15,779,9,29,5,1446,57749,18,117,77872,195,1415,9,39,30,9,19,16,6,172,765,525,1220,1998,1677,47593,728,3447,6092,110574,44,2178,278,380,81,125,317,111,10,446,479,6,10,68,581,2319,41,57,0,2908,19,31,188,6,161,1215,423,55,14,123,654,10,9,15,14,5,13696,708,5,74,174,354,4863,134,210,2118,1181,1,69,1323,2311,2554,8251,835,9887,2460,2777,82,8,13,1,236,0,1720,190,1060,10,2,1000,400,841,5,1380,0,104118,146,7,10,4947,17768,10,329,20,1771,21,4,36,90,423,15679,44,794,814,29865,338,213372,181,143,218,0,0,36,8,4,15,58,14,2,0,28,4,20,146,5,4,6,0,2,828,0,0,0,7,13,1,240,1,10,16,0,0,6,109,1,0,0,16,3312,17,0,2,1,6,6,9,39,9,104,11,0,0,57,0,93,52,1,0,0,5,0,0,0,17,4414,1,0,920,5,50,0,1,0,0,2,0,0,10,4,20,2,58,157,3036,52,85,26,13155,3,57,5,3,1,1,0,0,0,0,14,0,0,0,8,29,0,0,0,45,0,3,0,1,6,29,5,1,0,2,39,0,2,1,0,0,1175,1,1,5,2,11,44,1,1,27,30,0,3,38,96,43,187,2,165,92,24,0,0,0,0,26,0,16,1,28,0,0,3,1,15,0,5,0,9387,3,2,0,239,488,2,5,1,12,1,1,2,5,12,277,0,20,8,2357,2,4757,2,3,0,0,0,0,1,71
"72",2020-04-02,273,277,986,428,8,9,1133,663,5116,11129,400,643,56,46,304,15348,3,13,5,123,533,4,8044,133,457,288,3,110,306,11284,6,3,8,3404,81589,1161,22,396,194,1011,233,356,3858,134,3573,712,40,12,1380,1,3163,865,41,15,22,858,9,29,7,1518,59929,21,134,84794,204,1544,10,47,52,9,19,16,7,219,802,585,1319,2543,1790,50468,772,3849,6857,115242,47,2495,299,435,110,125,342,116,10,458,494,6,11,75,649,2487,41,59,3,3116,19,36,196,6,169,1378,505,60,14,144,708,10,9,20,14,6,14788,797,5,98,184,384,5147,161,231,2421,1317,1,77,1414,2633,2946,9034,949,9976,2738,3548,84,9,13,2,245,0,1885,195,1171,10,2,1049,426,897,5,1462,0,112065,151,8,10,5568,18827,16,339,20,1875,24,4,39,94,455,18135,45,897,1024,34173,350,243762,205,146,233,0,0,39,9,6,16,86,15,2,0,36,7,24,158,5,4,6,0,4,1011,0,0,0,8,16,1,324,1,10,16,0,0,7,139,1,0,0,18,3318,19,2,2,1,7,6,10,44,13,123,11,0,0,60,0,120,58,2,0,0,11,0,0,0,19,5398,1,0,1107,5,53,0,1,0,0,4,0,0,14,4,21,4,72,170,3160,54,98,36,13915,3,62,5,3,3,1,0,0,0,0,16,0,1,0,9,30,0,0,0,50,0,3,0,1,7,37,6,1,0,2,44,0,2,1,0,0,1341,1,1,5,2,11,50,1,1,34,32,0,3,55,107,57,209,3,169,115,30,0,0,0,0,30,0,21,1,31,0,0,4,1,17,0,5,0,10348,4,2,0,308,536,2,5,1,15,1,1,2,5,14,356,0,22,8,2926,4,5926,2,5,0,0,0,1,1,72
"73",2020-04-03,281,304,1171,439,8,15,1265,736,5330,11524,443,672,61,51,351,16770,4,16,5,132,579,4,9056,134,485,302,3,114,509,12437,6,8,8,3737,81623,1267,22,416,218,1079,269,396,4091,134,3946,712,49,12,1488,1,3368,985,46,16,22,961,9,35,7,1615,65202,21,155,91159,205,1613,12,50,73,15,23,18,7,222,845,623,1364,2567,1986,53183,820,4273,7428,119827,47,2617,310,464,122,126,417,130,10,493,508,7,11,75,696,2612,43,70,3,3333,19,39,202,6,186,1510,591,64,14,174,791,10,9,20,14,6,15821,868,5,120,210,430,5370,194,252,2686,1475,1,92,1595,3018,3383,9886,1075,10062,3183,4149,89,9,13,3,245,0,2039,207,1476,10,2,1114,450,934,7,1505,0,119199,159,10,10,6131,19606,16,348,20,1978,24,4,40,98,495,20921,48,1072,1264,38689,369,275586,227,153,237,0,0,39,9,6,17,105,16,2,0,39,7,28,168,5,4,6,0,4,1143,0,0,0,9,17,1,359,1,14,16,0,0,8,179,1,0,0,22,3322,25,2,2,1,8,6,11,53,13,139,11,0,0,68,0,145,66,2,0,0,12,0,0,0,20,6520,1,0,1275,5,63,0,1,0,0,4,0,0,15,4,26,4,72,181,3294,54,120,40,14681,3,63,5,6,4,1,0,1,0,1,17,0,1,0,9,31,0,0,0,53,0,3,0,1,7,50,8,1,0,2,48,0,2,1,0,0,1490,1,1,5,4,12,59,1,1,40,37,0,3,61,136,71,246,3,174,133,34,0,0,0,0,30,0,25,1,39,0,0,5,1,20,0,9,0,11198,4,2,1,358,591,2,5,1,19,1,1,3,6,18,425,0,27,9,3611,4,7087,2,7,0,0,0,1,1,73
"74",2020-04-04,299,333,1251,466,10,15,1451,770,5550,11781,521,688,70,52,440,18431,4,16,5,139,624,4,10360,135,503,318,3,114,555,12978,7,8,9,4161,81638,1406,22,435,245,1126,288,426,4472,154,4269,712,50,14,1488,1,3465,1070,56,16,29,1039,9,38,12,1882,69500,21,162,96092,205,1673,12,61,111,18,23,20,7,264,862,678,1417,3082,2092,55743,878,4604,7851,124632,53,3139,323,531,126,135,479,144,10,509,520,10,18,77,771,2729,43,70,4,3483,19,41,213,6,196,1688,752,66,14,201,919,10,9,21,14,9,16727,950,5,144,214,483,5550,217,277,2818,1673,1,96,1746,3094,3627,10524,1325,10156,3613,4731,102,9,14,7,259,0,2179,219,1624,10,4,1189,471,977,7,1585,0,126168,166,10,10,6443,20505,16,355,20,2067,28,4,41,103,553,23934,48,1225,1505,42477,400,308853,266,155,240,0,0,39,9,7,20,130,17,2,0,43,7,30,186,5,4,8,0,5,1283,0,0,0,10,21,1,445,1,17,16,0,0,9,218,1,0,0,27,3326,32,2,2,1,12,6,11,59,18,161,11,0,0,68,0,172,71,3,0,0,13,0,0,0,25,7574,1,1,1444,5,68,0,2,0,0,4,0,0,15,4,32,4,86,191,3452,56,137,44,15362,3,77,5,5,4,1,1,1,0,1,17,1,1,1,11,31,0,0,0,57,0,3,0,1,7,60,12,1,0,2,59,0,2,1,0,0,1656,1,1,8,4,17,62,1,2,41,41,0,3,73,144,79,266,3,177,146,43,0,0,0,0,32,0,29,2,44,0,0,6,1,22,0,9,0,11947,5,2,1,373,666,2,5,1,20,4,1,3,6,18,501,0,32,10,4320,5,8407,2,7,0,0,0,1,1,74
